iter	Passed	Remaining
1039	61308	410292
1040	61363	410211
1041	61420	410135
1042	61477	410068
1043	61535	409998
1044	61591	409922
1045	61648	409850
1046	61694	409702
1047	61746	409600
1048	61807	409554
1049	61864	409482
1050	61923	409425
1051	61979	409349
1052	62039	409298
1053	62095	409218
1054	62150	409132
1055	62211	409090
1056	62269	409020
1057	62328	408965
1058	62385	408894
1059	62445	408838
1060	62500	408754
1061	62561	408712
1062	62618	408640
1063	62679	408594
1064	62731	408491
1065	62783	408384
1066	62837	408296
1067	62893	408219
1068	62948	408137
1069	63007	408073
1070	63065	408014
1071	63123	407949
1072	63183	407896
1073	63235	407791
1074	63293	407726
1075	63353	407678
1076	63412	407620
1077	63473	407572
1078	63534	407529
1079	63592	407463
1080	63647	407380
1081	63697	407264
1082	63754	407191
1083	63799	407047
1084	63852	406948
1085	63911	406889
1086	63970	406835
1087	64024	406740
1088	64079	406658
1089	64136	406586
1090	64194	406525
1091	64238	406375
1092	64292	406282
1093	64350	406217
1094	64407	406146
1095	64464	406082
1096	64525	406036
1097	64587	405993
1098	64648	405952
1099	64709	405902
1100	64760	405800
1101	64818	405732
1102	64864	405591
1103	64919	405510
1104	64976	405441
1105	65037	405395
1106	65098	405353
1107	65153	405268
1108	65212	405212
1109	65269	405139
1110	65328	405083
1111	65388	405030
1112	65451	404997
1113	65509	404935
1114	65567	404873
1115	65628	404828
1116	65686	404760
1117	65743	404691
1118	65802	404633
1119	65861	404579
1120	65913	404477
1121	65967	404389
1122	66029	404347
1123	66088	404294
1124	66150	404250
1125	66210	404204
1126	66268	404140
1127	66317	404021
1128	66372	403937
1129	66432	403885
1130	66489	403816
1131	66548	403760
1132	66607	403701
1133	66656	403581
1134	66717	403537
1135	66779	403496
1136	66834	403415
1137	66886	403314
1138	66940	403228
1139	66991	403123
1140	67047	403046
1141	67106	402990
1142	67161	402907
1143	67220	402852
1144	67275	402771
1145	67338	402739
1146	67394	402664
1147	67453	402608
1148	67511	402541
1149	67571	402488
1150	67628	402424
1151	67686	402361
1152	67741	402275
1153	67800	402219
1154	67856	402145
1155	67916	402093
1156	67975	402038
1157	68024	401922
1158	68082	401854
1159	68136	401768
1160	68194	401708
1161	68252	401646
1162	68314	401606
1163	68376	401564
1164	68434	401503
1165	68493	401446
1166	68553	401392
1167	68616	401357
1168	68677	401313
1169	68735	401249
1170	68796	401204
1171	68852	401131
1172	68911	401072
1173	68969	401010
1174	69022	400918
1175	69071	400800
1176	69128	400735
1177	69187	400678
1178	69243	400604
1179	69302	400542
1180	69361	400487
1181	69416	400407
1182	69476	400355
1183	69537	400308
1184	69593	400233
1185	69656	400201
1186	69716	400147
1187	69776	400100
1188	69836	400048
1189	69893	399978
1190	69948	399900
1191	70005	399831
1192	70066	399786
1193	70119	399690
1194	70164	399558
1195	70225	399511
1196	70291	399493
1197	70350	399436
1198	70414	399405
1199	70473	399348
1200	70534	399306
1201	70592	399238
1202	70652	399187
1203	70700	399072
1204	70758	399006
1205	70816	398943
1206	70879	398907
1207	70938	398851
1208	70997	398794
1209	71054	398726
1210	71108	398643
1211	71165	398572
1212	71212	398449
1213	71267	398370
1214	71326	398312
1215	71388	398275
1216	71445	398203
1217	71507	398163
1218	71565	398103
1219	71623	398040
1220	71674	397940
1221	71732	397876
1222	71790	397812
1223	71845	397732
1224	71905	397679
1225	71964	397624
1226	72026	397581
1227	72086	397531
1228	72146	397480
1229	72201	397402
1230	72256	397323
1231	72306	397217
1232	72363	397150
